comparison,tracklet_key,source_frame_index,frame_token,left_iou,right_iou,iou_delta_left_minus_right,left_center_error,right_center_error,center_error_delta_left_minus_right,center_error_gain_left_over_right,left_empty_fallback,right_empty_fallback,left_path_center_gap,right_path_center_gap
M2:A1,f2d9e6f194ee446eafc7a79fcb32994a,6,9f35db3dd17c41e4875c2f54bd71fc29,0.8649638074133608,0.8316764703654212,0.033287337047939514,0.11016204608734075,0.26938312883058496,-0.1592210827432442,0.1592210827432442,False,False,,
M2:A1,f2d9e6f194ee446eafc7a79fcb32994a,7,8da854b2bced46f7a59f39a4d42bbfd2,0.8339995665052018,0.8072830383425017,0.026716528162700093,0.13047535449618478,0.3325399989682244,-0.20206464447203962,0.20206464447203962,False,False,,
M2:A1,afff27c4b3934c59837d2294137735d5,0,d364275322c4483fbf86df22f0e7a315,1.000000000000115,1.000000000000115,0.0,0.0,0.0,0.0,0.0,False,False,,
M2:A1,afff27c4b3934c59837d2294137735d5,1,c98b06812964464093b23c3734532d06,0.9873552745061329,0.9792589953611721,0.008096279144960805,0.012727004938560028,0.014258185111787546,-0.0015311801732275174,0.0015311801732275174,False,False,,
M2:A1,afff27c4b3934c59837d2294137735d5,2,12f431b160be4858a51cced6955c37bd,0.9764439967511036,0.9727246240977709,0.0037193726533326643,0.019082786698298236,0.019222839417957275,-0.00014005271965903884,0.00014005271965903884,False,False,,
M2:A1,58ead1aad9b544b4b8126d8723f2764f,0,220b431fd37e436f98aa1c868eee5828,1.0000000000000768,1.0000000000000768,0.0,0.0,0.0,0.0,0.0,False,False,,
M2:A1,58ead1aad9b544b4b8126d8723f2764f,1,4abbc508bffb4f9b957a8ad2457db2e2,0.9267429807967011,0.8821372707036735,0.044605710093027606,0.06434245228618195,0.11006450431745893,-0.04572205203127698,0.04572205203127698,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,0,ab1f5ba71a2f42c89efefcbc6dffcfb7,1.0000000000000537,1.0000000000000537,0.0,0.0,0.0,0.0,0.0,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,1,c502570cba9749f7bd89494803a52c02,0.97547655998665,0.935619047749744,0.03985751223690592,0.023164301525950556,0.09000961501862423,-0.06684531349267367,0.06684531349267367,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,2,274b134fb2324486ae253eb6e24f900d,0.9545002545346062,0.864807127428731,0.08969312710587518,0.04616020170898056,0.19850583585174617,-0.1523456341427656,0.1523456341427656,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,3,a977b0e797694036a9c40ab80f9d0ebc,0.9380610692174886,0.8001761742887518,0.1378848949287368,0.06961303605278268,0.29875924021285327,-0.2291462041600706,0.2291462041600706,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,4,bfbb3ba599ea450181210aa6000bad7f,0.9185634388815365,0.7391126604348658,0.17945077844667068,0.09286968605667192,0.4023667892416831,-0.3094971031850112,0.3094971031850112,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,5,3e92d615685942dfab6edb5a0a7678e6,0.9085202231565983,0.6912876073517887,0.21723261580480957,0.11666497776239992,0.5033256992887323,-0.38666072152633235,0.38666072152633235,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,6,5b954ca864914a37aaaf0879249ace6a,0.8864068508711933,0.6606836524651364,0.22572319840605692,0.14027125704824095,0.5741611167713028,-0.4338898597230618,0.4338898597230618,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,7,9e10d5419ffa43ce9f70766b4a5a0292,0.8291503572342213,0.6317685668963616,0.19738179033785963,0.1717349912883434,0.653233347767961,-0.48149835647961764,0.48149835647961764,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,8,12c5d6c3dc424561b9192b76b45af6fd,0.7742169339211975,0.5743013316567096,0.1999156022644879,0.21332240160666202,0.732578118433235,-0.5192557168265729,0.5192557168265729,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,9,882819f68f5e4be698694e673c71c6ab,0.760071682381885,0.5456965143418604,0.21437516804002466,0.22915167702420486,0.8029039744246836,-0.5737522974004787,0.5737522974004787,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,10,f6bf5986ca8a49c082c0e4d892de767c,0.7421955377452678,0.5124856278253843,0.2297099099198835,0.29288370302815403,0.8888033006763374,-0.5959195976481834,0.5959195976481834,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,11,69e5c0a974344a2b89e9e351a5b79461,0.7154047235231127,0.48473642722130067,0.23066829630181201,0.3924330672855334,0.9642905855576261,-0.5718575182720927,0.5718575182720927,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,12,519f1a02f21d43699ca1ada7ffd38726,0.6725852028540503,0.47428247824492026,0.19830272460913007,0.5259668013491403,1.0268116817787403,-0.5008448804296,0.5008448804296,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,13,c71884fb34d046258c12cf018513d8cc,0.491737650875649,0.4667165735539977,0.02502107732165132,1.0212191390199323,1.0783493633754933,-0.05713022435556092,0.05713022435556092,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,14,ee7d01fd902d4185a54112e1f1210e41,0.4047984811717725,0.45800583638692616,-0.053207355215153684,1.3379674373946175,1.132597783221418,0.20536965417319952,-0.20536965417319952,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,15,df7d0426da5346deae21136ea3cba58b,0.2831675912984125,0.44188802922282533,-0.15872043792441282,1.789016108305033,1.1968540310672064,0.5921620772378267,-0.5921620772378267,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,16,ba7fb622e77447f6aa58ab1fff9ed0cf,0.16542415423818965,0.42714475923097234,-0.2617206049927827,2.353404917373076,1.2534875836778616,1.0999173336952144,-1.0999173336952144,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,17,5087c0b3f84741178f42d668fbdf506f,0.1597197031426913,0.413207806459114,-0.2534881033164227,2.3825881087418996,1.284211529609228,1.0983765791326716,-1.0983765791326716,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,18,13055b928600455db08cf9ae57d8d4c7,0.1249692287877565,0.39530847168379274,-0.2703392428960362,2.5847701689099254,1.3234986236348325,1.2612715452750929,-1.2612715452750929,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,19,220b431fd37e436f98aa1c868eee5828,0.11911136343581377,0.37355256932252545,-0.2544412058867117,2.613237448485676,1.3593367167390396,1.2539007317466364,-1.2539007317466364,False,False,,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,20,4abbc508bffb4f9b957a8ad2457db2e2,0.11332761401400664,0.3551388319516335,-0.24181121793762683,2.6423672161191063,1.3944458190550182,1.2479213970640881,-1.2479213970640881,False,False,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,0,5b954ca864914a37aaaf0879249ace6a,1.0000000000000167,1.0000000000000167,0.0,0.0,0.0,0.0,0.0,False,False,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,1,9e10d5419ffa43ce9f70766b4a5a0292,0.9764344262295243,0.9764344262295243,0.0,0.02299999999999991,0.02299999999999991,0.0,0.0,True,True,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,2,12c5d6c3dc424561b9192b76b45af6fd,0.9534177215190027,0.9534177215190027,0.0,0.04600000000000004,0.04600000000000004,0.0,0.0,True,True,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,3,882819f68f5e4be698694e673c71c6ab,0.9318978467701703,0.9318978467701703,0.0,0.06800000000000006,0.06800000000000006,0.0,0.0,True,True,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,4,f6bf5986ca8a49c082c0e4d892de767c,0.9099009900990244,0.9099009900990244,0.0,0.09099999999999997,0.09099999999999997,0.0,0.0,True,True,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,5,69e5c0a974344a2b89e9e351a5b79461,0.8883994126285014,0.8883994126285014,0.0,0.1140000000000001,0.1140000000000001,0.0,0.0,True,True,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,6,519f1a02f21d43699ca1ada7ffd38726,0.8682808716707158,0.8682808716707158,0.0,0.1359999999999999,0.1359999999999999,0.0,0.0,True,True,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,7,c71884fb34d046258c12cf018513d8cc,0.9014292755051891,0.9014292755051891,0.0,0.10000000000000009,0.10000000000000009,0.0,0.0,True,True,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,8,ee7d01fd902d4185a54112e1f1210e41,0.9014292755051891,0.9014292755051891,0.0,0.10000000000000009,0.10000000000000009,0.0,0.0,True,True,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,9,df7d0426da5346deae21136ea3cba58b,0.9014292755051891,0.9014292755051891,0.0,0.10000000000000009,0.10000000000000009,0.0,0.0,True,True,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,10,ba7fb622e77447f6aa58ab1fff9ed0cf,0.8968294597701634,0.8929122440829196,0.003917215687243791,0.09581940971353235,0.0959594917847569,-0.00014008207122455374,0.00014008207122455374,False,False,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,11,5087c0b3f84741178f42d668fbdf506f,0.9626450161172891,0.9754899619464542,-0.012844945829165066,0.04330322098267298,0.016763511233717925,0.026539709748955056,-0.026539709748955056,False,False,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,12,13055b928600455db08cf9ae57d8d4c7,0.9496111978589299,0.9600289102541181,-0.010417712395188183,0.054153387013389176,0.055269782772293795,-0.001116395758904619,0.001116395758904619,False,False,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,13,220b431fd37e436f98aa1c868eee5828,0.9351836757988038,0.9459259450888106,-0.010742269290006767,0.06838331007910962,0.09639007416275917,-0.02800676408364955,0.02800676408364955,False,False,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,14,4abbc508bffb4f9b957a8ad2457db2e2,0.9231189298588929,0.9258049359307045,-0.0026860060718115752,0.07825044802117075,0.10985102254591493,-0.031600574524744185,0.031600574524744185,False,False,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,15,103914217786464998f1e48a2c20cef0,0.91155276946529,0.8992090991206051,0.012343670344684865,0.08730154625798342,0.17276134701658072,-0.0854598007585973,0.0854598007585973,False,False,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,16,9f35db3dd17c41e4875c2f54bd71fc29,0.8536014943553505,0.9355715557915671,-0.08197006143621666,0.21718127160149547,0.06580805634955493,0.15137321525194053,-0.15137321525194053,False,False,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,17,8da854b2bced46f7a59f39a4d42bbfd2,0.8533837220347967,0.9531268910021574,-0.09974316896736068,0.20690760206719422,0.03939453530484129,0.16751306676235292,-0.16751306676235292,False,False,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,18,1e46c82d6a804cf1aaa9d2d6b5b5ef27,0.8089009891570951,0.8204030679752612,-0.011502078818166117,0.21834333555321175,0.15512703071879363,0.06321630483441812,-0.06321630483441812,False,False,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,19,029f10e7436740a0a04feab4ab3aeddc,0.7355858692869883,0.7330460629383873,0.0025398063486010702,0.26976024313055563,0.24908844963304247,0.020671793497513163,-0.020671793497513163,False,False,,
M2:A1,f5c0c1968ef0486cb3183e521841352f,20,d364275322c4483fbf86df22f0e7a315,0.7861607338722176,0.7876981816518916,-0.0015374477796740171,0.2311120832648515,0.17936026496047713,0.051751818304374364,-0.051751818304374364,False,False,,
M2:A1,e561b60694dc4514b6dddcfc5a5b6a90,0,c71884fb34d046258c12cf018513d8cc,0.9999999999999216,0.9999999999999216,0.0,0.0,0.0,0.0,0.0,False,False,,
M2:A1,e561b60694dc4514b6dddcfc5a5b6a90,1,ee7d01fd902d4185a54112e1f1210e41,0.9929797884724012,0.9805487895193742,0.012430998953027017,0.006890239694543431,0.018935593523028555,-0.012045353828485124,0.012045353828485124,False,False,,
M2:A1,e561b60694dc4514b6dddcfc5a5b6a90,2,df7d0426da5346deae21136ea3cba58b,0.9482660953133769,0.9602752714675417,-0.012009176154164747,0.057113329095652615,0.03327777080997354,0.023835558285679077,-0.023835558285679077,False,False,,
M2:A1,e561b60694dc4514b6dddcfc5a5b6a90,3,ba7fb622e77447f6aa58ab1fff9ed0cf,0.9061619859169212,0.9268368042335171,-0.0206748183165959,0.10906491270049358,0.0673555568642832,0.04170935583621038,-0.04170935583621038,False,False,,
M2:A1,e561b60694dc4514b6dddcfc5a5b6a90,4,5087c0b3f84741178f42d668fbdf506f,0.9122759550704437,0.9254420982392264,-0.013166143168782729,0.08786062431912493,0.055384063698967784,0.03247656062015715,-0.03247656062015715,False,False,,
M2:A1,e561b60694dc4514b6dddcfc5a5b6a90,5,13055b928600455db08cf9ae57d8d4c7,0.9087327502530191,0.9133047369613233,-0.004571986708304165,0.08898859624916569,0.0618695420028485,0.027119054246317192,-0.027119054246317192,False,False,,
M2:A1,e561b60694dc4514b6dddcfc5a5b6a90,6,220b431fd37e436f98aa1c868eee5828,0.8733750410886947,0.8732357486170799,0.00013929247161481584,0.13045755279933383,0.09387784243588675,0.03657971036344708,-0.03657971036344708,False,False,,
M2:A1,e561b60694dc4514b6dddcfc5a5b6a90,7,4abbc508bffb4f9b957a8ad2457db2e2,0.8405199824156864,0.8253714916594185,0.015148490756267896,0.17064226404413352,0.16042166466026198,0.010220599383871543,-0.010220599383871543,False,False,,
M2:A1,e561b60694dc4514b6dddcfc5a5b6a90,8,103914217786464998f1e48a2c20cef0,0.8178408001043123,0.7819000770060043,0.03594072309830798,0.18932388515214882,0.22852759553534951,-0.039203710383200696,0.039203710383200696,False,False,,
M2:A1,e561b60694dc4514b6dddcfc5a5b6a90,9,9f35db3dd17c41e4875c2f54bd71fc29,0.7955258385910163,0.7691720020630259,0.026353836527990393,0.21013452517968798,0.21812700503525764,-0.007992479855569667,0.007992479855569667,False,False,,
M2:A1,e561b60694dc4514b6dddcfc5a5b6a90,10,8da854b2bced46f7a59f39a4d42bbfd2,0.7918627509030882,0.7785259679475741,0.013336782955514104,0.21364832152670815,0.18541626092925623,0.028232060597451925,-0.028232060597451925,False,False,,
M2:A1,e561b60694dc4514b6dddcfc5a5b6a90,11,1e46c82d6a804cf1aaa9d2d6b5b5ef27,0.7880964155122406,0.7896938139909695,-0.001597398478728862,0.21765560852316526,0.16219276141748065,0.05546284710568461,-0.05546284710568461,False,False,,
M2:A1,e561b60694dc4514b6dddcfc5a5b6a90,12,029f10e7436740a0a04feab4ab3aeddc,0.7842743623367749,0.7980068323373833,-0.013732470000608399,0.2209765855126563,0.1570981200044615,0.06387846550819481,-0.06387846550819481,False,False,,
M2:A1,e561b60694dc4514b6dddcfc5a5b6a90,13,d364275322c4483fbf86df22f0e7a315,0.7807056369346133,0.7754156448432276,0.005289992091385698,0.22360761200518767,0.17963668435946387,0.0439709276457238,-0.0439709276457238,False,False,,
M2:A1,e561b60694dc4514b6dddcfc5a5b6a90,14,c98b06812964464093b23c3734532d06,0.7768288826897117,0.7502556148388677,0.026573267850844018,0.22703628291955327,0.23196336423014777,-0.004927081310594494,0.004927081310594494,False,False,,
M2:A1,e561b60694dc4514b6dddcfc5a5b6a90,15,12f431b160be4858a51cced6955c37bd,0.7728558990988432,0.7297071395561525,0.04314875954269071,0.23070021921822123,0.26280168863748676,-0.03210146941926553,0.03210146941926553,False,False,,
M2:A1,c283b224a9984736bff67a2f347866fa,0,fdddd75ee1d94f14a09991988dab8b3e,0.9999999999999281,0.9999999999999281,0.0,0.0,0.0,0.0,0.0,False,False,,
M2:A1,c283b224a9984736bff67a2f347866fa,1,53121f39e1a0434d8431777a05de3eec,0.46438262450702017,0.2253794140381741,0.23900321046884607,1.2433742314335718,2.806766603471132,-1.56339237203756,1.56339237203756,False,False,,
M2:A1,c283b224a9984736bff67a2f347866fa,2,872aeb79742f4cd5b6e069c36b007ace,0.20911738830053092,0.0,0.20911738830053092,2.151456943023122,6.065272848399499,-3.9138159053763775,3.9138159053763775,False,False,,
M2:A1,c283b224a9984736bff67a2f347866fa,3,d2e315d29ed4468f802bf6ccfdbe6852,0.057105577677705195,0.0,0.057105577677705195,3.6073997632538486,9.784982255479044,-6.177582492225195,6.177582492225195,False,False,,
M2:A1,c283b224a9984736bff67a2f347866fa,4,79a411ec3dc943bf94886ad9e539481d,0.0,0.0,0.0,8.296431672347351,14.592921466047825,-6.296489793700474,6.296489793700474,False,False,,
