comparison,tracklet_key,source_frame_index,frame_token,left_iou,right_iou,iou_delta_left_minus_right,left_center_error,right_center_error,center_error_delta_left_minus_right,center_error_gain_left_over_right,left_empty_fallback,right_empty_fallback,left_path_center_gap,right_path_center_gap
true:fixed,8ce4fe54af77467d90c840465f69677f,14,ba7fb622e77447f6aa58ab1fff9ed0cf,0.7540754632564626,0.7540754632564626,0.0,0.3639943202563093,0.3639943202563093,0.0,0.0,True,True,,
true:fixed,8ce4fe54af77467d90c840465f69677f,15,5087c0b3f84741178f42d668fbdf506f,0.7324307858503855,0.7324307858503855,0.0,0.4078289652979468,0.4078289652979468,0.0,0.0,False,False,,
true:fixed,8ce4fe54af77467d90c840465f69677f,16,13055b928600455db08cf9ae57d8d4c7,0.7083803045602873,0.7083803045602873,0.0,0.45972196111974917,0.45972196111974917,0.0,0.0,False,False,,
true:fixed,8ce4fe54af77467d90c840465f69677f,17,220b431fd37e436f98aa1c868eee5828,0.6871937679469423,0.6871937679469423,0.0,0.5065431549082091,0.5065431549082091,0.0,0.0,False,False,,
true:fixed,8ce4fe54af77467d90c840465f69677f,18,4abbc508bffb4f9b957a8ad2457db2e2,0.6695271070886706,0.6695271070886706,0.0,0.5450794027004079,0.5450794027004079,0.0,0.0,False,False,,
true:fixed,8ce4fe54af77467d90c840465f69677f,19,103914217786464998f1e48a2c20cef0,0.6523777619709695,0.6523777619709695,0.0,0.5830895771452512,0.5830895771452512,0.0,0.0,False,False,,
true:fixed,8ce4fe54af77467d90c840465f69677f,20,9f35db3dd17c41e4875c2f54bd71fc29,0.6584415005846026,0.658439545621097,1.9549635056348436e-06,0.6274946039850207,0.6274974857454011,-2.8817603804354164e-06,2.8817603804354164e-06,False,False,,
true:fixed,8ce4fe54af77467d90c840465f69677f,21,8da854b2bced46f7a59f39a4d42bbfd2,0.6467472311652895,0.6467419467849269,5.2843803626245744e-06,0.6691440173839279,0.6691566999952414,-1.2682611313485914e-05,1.2682611313485914e-05,False,False,,
true:fixed,8ce4fe54af77467d90c840465f69677f,22,1e46c82d6a804cf1aaa9d2d6b5b5ef27,0.6464237538706464,0.6464264775185234,-2.7236478770120698e-06,0.6661585445013428,0.6661613261375587,-2.7816362159205354e-06,2.7816362159205354e-06,False,False,,
true:fixed,8ce4fe54af77467d90c840465f69677f,23,029f10e7436740a0a04feab4ab3aeddc,0.6460074932206501,0.6460138529922069,-6.359771556829763e-06,0.664800936503178,0.6648094891105487,-8.552607370759802e-06,8.552607370759802e-06,False,False,,
true:fixed,8ce4fe54af77467d90c840465f69677f,24,d364275322c4483fbf86df22f0e7a315,0.5662160939525892,0.5667580685740161,-0.0005419746214269106,0.6681713205019302,0.6684785148236975,-0.0003071943217672901,0.0003071943217672901,False,False,,
true:fixed,8ce4fe54af77467d90c840465f69677f,25,c98b06812964464093b23c3734532d06,0.6494858969678409,0.6496118438339422,-0.0001259468661013452,0.3432361894836491,0.34317656017926557,5.9629304383523873e-05,-5.9629304383523873e-05,False,False,,
true:fixed,8ce4fe54af77467d90c840465f69677f,26,12f431b160be4858a51cced6955c37bd,0.6459152950314063,0.6460379718964637,-0.00012267686505740283,0.34884287261360947,0.3488816309960017,-3.8758382392256596e-05,3.8758382392256596e-05,False,False,,
true:fixed,f4af7fd215ee47aa8b64bac0443d7be8,0,12c5d6c3dc424561b9192b76b45af6fd,0.9999999999999081,0.9999999999999081,0.0,0.0,0.0,0.0,0.0,False,False,,
true:fixed,f4af7fd215ee47aa8b64bac0443d7be8,1,882819f68f5e4be698694e673c71c6ab,0.9738579807364874,0.9738579807364874,0.0,0.02188650693825634,0.02188650693825634,0.0,0.0,False,False,,
true:fixed,f4af7fd215ee47aa8b64bac0443d7be8,2,f6bf5986ca8a49c082c0e4d892de767c,0.933064736234417,0.933064736234417,0.0,0.08226055293795065,0.08226055293795065,0.0,0.0,False,False,,
true:fixed,f4af7fd215ee47aa8b64bac0443d7be8,3,69e5c0a974344a2b89e9e351a5b79461,0.8979323711565887,0.8979323711565887,0.0,0.13600051191486753,0.13600051191486753,0.0,0.0,False,False,,
true:fixed,f4af7fd215ee47aa8b64bac0443d7be8,4,519f1a02f21d43699ca1ada7ffd38726,0.8902871380416467,0.8902871380416467,0.0,0.14646928926500954,0.14646928926500954,0.0,0.0,False,False,,
true:fixed,f4af7fd215ee47aa8b64bac0443d7be8,5,c71884fb34d046258c12cf018513d8cc,0.8756558042810085,0.8756558042810085,0.0,0.15099021058754217,0.15099021058754217,0.0,0.0,False,False,,
true:fixed,f4af7fd215ee47aa8b64bac0443d7be8,6,ee7d01fd902d4185a54112e1f1210e41,0.9022528018394431,0.9022528018394431,0.0,0.138102540728423,0.138102540728423,0.0,0.0,False,False,,
true:fixed,f4af7fd215ee47aa8b64bac0443d7be8,7,df7d0426da5346deae21136ea3cba58b,0.9299313261816751,0.9299313261816751,0.0,0.12790596343544058,0.12790596343544058,0.0,0.0,False,False,,
true:fixed,f4af7fd215ee47aa8b64bac0443d7be8,8,ba7fb622e77447f6aa58ab1fff9ed0cf,0.9314849786725198,0.9314849786725198,0.0,0.12281148539958907,0.12281148539958907,0.0,0.0,False,False,,
true:fixed,f4af7fd215ee47aa8b64bac0443d7be8,9,5087c0b3f84741178f42d668fbdf506f,0.9104995840023666,0.9104995840023666,0.0,0.11886983561523606,0.11886983561523606,0.0,0.0,False,False,,
true:fixed,f4af7fd215ee47aa8b64bac0443d7be8,10,13055b928600455db08cf9ae57d8d4c7,0.9269549022117533,0.9269549022117533,0.0,0.10652326088096596,0.10652326088096596,0.0,0.0,False,False,,
true:fixed,f4af7fd215ee47aa8b64bac0443d7be8,11,220b431fd37e436f98aa1c868eee5828,0.9402847962004893,0.9402847962004893,0.0,0.10032690747153405,0.10032690747153405,0.0,0.0,False,False,,
true:fixed,f4af7fd215ee47aa8b64bac0443d7be8,12,4abbc508bffb4f9b957a8ad2457db2e2,0.9297696552079675,0.9297696552079675,0.0,0.14642850180772884,0.14642850180772884,0.0,0.0,False,False,,
true:fixed,f4af7fd215ee47aa8b64bac0443d7be8,13,103914217786464998f1e48a2c20cef0,0.6638764637729532,0.6638764637729532,0.0,0.3446530905805515,0.3446530905805515,0.0,0.0,False,False,,
true:fixed,f2d9e6f194ee446eafc7a79fcb32994a,0,ba7fb622e77447f6aa58ab1fff9ed0cf,0.999999999999963,0.999999999999963,0.0,0.0,0.0,0.0,0.0,False,False,,
true:fixed,f2d9e6f194ee446eafc7a79fcb32994a,1,5087c0b3f84741178f42d668fbdf506f,0.9671629652230249,0.9671629652230249,0.0,0.026045469652432457,0.026045469652432457,0.0,0.0,False,False,,
true:fixed,f2d9e6f194ee446eafc7a79fcb32994a,2,13055b928600455db08cf9ae57d8d4c7,0.9696210188746712,0.9696210188746712,0.0,0.0220887655176009,0.0220887655176009,0.0,0.0,False,False,,
true:fixed,f2d9e6f194ee446eafc7a79fcb32994a,3,220b431fd37e436f98aa1c868eee5828,0.9717349247521065,0.9717349247521065,0.0,0.024779905676215252,0.024779905676215252,0.0,0.0,False,False,,
true:fixed,f2d9e6f194ee446eafc7a79fcb32994a,4,4abbc508bffb4f9b957a8ad2457db2e2,0.8771947993339357,0.8780442775991191,-0.0008494782651833344,0.09328549453620001,0.09255090253928128,0.0007345919969187348,-0.0007345919969187348,False,False,,
true:fixed,f2d9e6f194ee446eafc7a79fcb32994a,5,103914217786464998f1e48a2c20cef0,0.8757455582090795,0.8765334570654755,-0.0007878988563959632,0.09920836459274562,0.09847019814168217,0.0007381664510634489,-0.0007381664510634489,False,False,,
true:fixed,f2d9e6f194ee446eafc7a79fcb32994a,6,9f35db3dd17c41e4875c2f54bd71fc29,0.8649638074133608,0.8656354325902232,-0.0006716251768624781,0.11016204608734075,0.10945279650096768,0.0007092495863730702,-0.0007092495863730702,False,False,,
true:fixed,f2d9e6f194ee446eafc7a79fcb32994a,7,8da854b2bced46f7a59f39a4d42bbfd2,0.8339995665052018,0.8344782256330932,-0.00047865912789135656,0.13047535449618478,0.1298423332152466,0.000633021280938173,-0.000633021280938173,False,False,,
true:fixed,afff27c4b3934c59837d2294137735d5,0,d364275322c4483fbf86df22f0e7a315,1.000000000000115,1.000000000000115,0.0,0.0,0.0,0.0,0.0,False,False,,
true:fixed,afff27c4b3934c59837d2294137735d5,1,c98b06812964464093b23c3734532d06,0.9873552745061329,0.9873552745061329,0.0,0.012727004938560028,0.012727004938560028,0.0,0.0,False,False,,
true:fixed,afff27c4b3934c59837d2294137735d5,2,12f431b160be4858a51cced6955c37bd,0.9764439967511036,0.9764439967511036,0.0,0.019082786698298236,0.019082786698298236,0.0,0.0,False,False,,
true:fixed,58ead1aad9b544b4b8126d8723f2764f,0,220b431fd37e436f98aa1c868eee5828,1.0000000000000768,1.0000000000000768,0.0,0.0,0.0,0.0,0.0,False,False,,
true:fixed,58ead1aad9b544b4b8126d8723f2764f,1,4abbc508bffb4f9b957a8ad2457db2e2,0.9267429807967011,0.9267429807967011,0.0,0.06434245228618195,0.06434245228618195,0.0,0.0,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,0,ab1f5ba71a2f42c89efefcbc6dffcfb7,1.0000000000000537,1.0000000000000537,0.0,0.0,0.0,0.0,0.0,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,1,c502570cba9749f7bd89494803a52c02,0.97547655998665,0.97547655998665,0.0,0.023164301525950556,0.023164301525950556,0.0,0.0,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,2,274b134fb2324486ae253eb6e24f900d,0.9545002545346062,0.9545002545346062,0.0,0.04616020170898056,0.04616020170898056,0.0,0.0,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,3,a977b0e797694036a9c40ab80f9d0ebc,0.9380610692174886,0.9380610692174886,0.0,0.06961303605278268,0.06961303605278268,0.0,0.0,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,4,bfbb3ba599ea450181210aa6000bad7f,0.9185634388815365,0.9185634388815365,0.0,0.09286968605667192,0.09286968605667192,0.0,0.0,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,5,3e92d615685942dfab6edb5a0a7678e6,0.9085202231565983,0.9085202231565983,0.0,0.11666497776239992,0.11666497776239992,0.0,0.0,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,6,5b954ca864914a37aaaf0879249ace6a,0.8864068508711933,0.8864068508711933,0.0,0.14027125704824095,0.14027125704824095,0.0,0.0,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,7,9e10d5419ffa43ce9f70766b4a5a0292,0.8291503572342213,0.8291503572342213,0.0,0.1717349912883434,0.1717349912883434,0.0,0.0,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,8,12c5d6c3dc424561b9192b76b45af6fd,0.7742169339211975,0.7742169339211975,0.0,0.21332240160666202,0.21332240160666202,0.0,0.0,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,9,882819f68f5e4be698694e673c71c6ab,0.760071682381885,0.760071682381885,0.0,0.22915167702420486,0.22915167702420486,0.0,0.0,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,10,f6bf5986ca8a49c082c0e4d892de767c,0.7421955377452678,0.7420668200228451,0.00012871772242273316,0.29288370302815403,0.2930632288432294,-0.00017952581507535426,0.00017952581507535426,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,11,69e5c0a974344a2b89e9e351a5b79461,0.7154047235231127,0.7161751197349144,-0.0007703962118017493,0.3924330672855334,0.39264158015220413,-0.0002085128666707292,0.0002085128666707292,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,12,519f1a02f21d43699ca1ada7ffd38726,0.6725852028540503,0.6740422873172864,-0.0014570844632361135,0.5259668013491403,0.529262425099428,-0.0032956237502876906,0.0032956237502876906,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,13,c71884fb34d046258c12cf018513d8cc,0.491737650875649,0.49252527019212167,-0.000787619316472643,1.0212191390199323,1.0248259495291074,-0.003606810509175107,0.003606810509175107,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,14,ee7d01fd902d4185a54112e1f1210e41,0.4047984811717725,0.40336234960633144,0.0014361315654410345,1.3379674373946175,1.3512179330386886,-0.013250495644071103,0.013250495644071103,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,15,df7d0426da5346deae21136ea3cba58b,0.2831675912984125,0.27547622769127655,0.007691363607135959,1.789016108305033,1.8500210473064098,-0.06100493900137671,0.06100493900137671,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,16,ba7fb622e77447f6aa58ab1fff9ed0cf,0.16542415423818965,0.1569943447600012,0.008429809478188444,2.353404917373076,2.42174265175717,-0.06833773438409407,0.06833773438409407,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,17,5087c0b3f84741178f42d668fbdf506f,0.1597197031426913,0.1515141601732125,0.008205542969478785,2.3825881087418996,2.449438538141595,-0.06685042939969543,0.06685042939969543,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,18,13055b928600455db08cf9ae57d8d4c7,0.1249692287877565,0.11973330283938269,0.005235925948373812,2.5847701689099254,2.6262324494613747,-0.04146228055144929,0.04146228055144929,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,19,220b431fd37e436f98aa1c868eee5828,0.11911136343581377,0.11396073502125224,0.005150628414561528,2.613237448485676,2.655163900895195,-0.041926452409518866,0.041926452409518866,False,False,,
true:fixed,9e5f09bc19cd473dae219194ada64f3d,20,4abbc508bffb4f9b957a8ad2457db2e2,0.11332761401400664,0.1082565821800516,0.005071031833955034,2.6423672161191063,2.6847475089295156,-0.04238029281040934,0.04238029281040934,False,False,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,0,5b954ca864914a37aaaf0879249ace6a,1.0000000000000167,1.0000000000000167,0.0,0.0,0.0,0.0,0.0,False,False,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,1,9e10d5419ffa43ce9f70766b4a5a0292,0.9764344262295243,0.9764344262295243,0.0,0.02299999999999991,0.02299999999999991,0.0,0.0,True,True,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,2,12c5d6c3dc424561b9192b76b45af6fd,0.9534177215190027,0.9534177215190027,0.0,0.04600000000000004,0.04600000000000004,0.0,0.0,True,True,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,3,882819f68f5e4be698694e673c71c6ab,0.9318978467701703,0.9318978467701703,0.0,0.06800000000000006,0.06800000000000006,0.0,0.0,True,True,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,4,f6bf5986ca8a49c082c0e4d892de767c,0.9099009900990244,0.9099009900990244,0.0,0.09099999999999997,0.09099999999999997,0.0,0.0,True,True,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,5,69e5c0a974344a2b89e9e351a5b79461,0.8883994126285014,0.8883994126285014,0.0,0.1140000000000001,0.1140000000000001,0.0,0.0,True,True,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,6,519f1a02f21d43699ca1ada7ffd38726,0.8682808716707158,0.8682808716707158,0.0,0.1359999999999999,0.1359999999999999,0.0,0.0,True,True,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,7,c71884fb34d046258c12cf018513d8cc,0.9014292755051891,0.9014292755051891,0.0,0.10000000000000009,0.10000000000000009,0.0,0.0,True,True,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,8,ee7d01fd902d4185a54112e1f1210e41,0.9014292755051891,0.9014292755051891,0.0,0.10000000000000009,0.10000000000000009,0.0,0.0,True,True,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,9,df7d0426da5346deae21136ea3cba58b,0.9014292755051891,0.9014292755051891,0.0,0.10000000000000009,0.10000000000000009,0.0,0.0,True,True,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,10,ba7fb622e77447f6aa58ab1fff9ed0cf,0.8968294597701634,0.8968294597701634,0.0,0.09581940971353235,0.09581940971353235,0.0,0.0,False,False,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,11,5087c0b3f84741178f42d668fbdf506f,0.9626450161172891,0.9626437552433909,1.2608738982899936e-06,0.04330322098267298,0.0432940117772424,9.209205430578404e-06,-9.209205430578404e-06,False,False,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,12,13055b928600455db08cf9ae57d8d4c7,0.9496111978589299,0.9495631014214959,4.80964374339754e-05,0.054153387013389176,0.054264971134369504,-0.00011158412098032783,0.00011158412098032783,False,False,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,13,220b431fd37e436f98aa1c868eee5828,0.9351836757988038,0.9350177056333987,0.0001659701654050938,0.06838331007910962,0.0687496575228976,-0.00036634744378798156,0.00036634744378798156,False,False,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,14,4abbc508bffb4f9b957a8ad2457db2e2,0.9231189298588929,0.9228491314893656,0.0002697983695272299,0.07825044802117075,0.078848761851797,-0.0005983138306262514,0.0005983138306262514,False,False,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,15,103914217786464998f1e48a2c20cef0,0.91155276946529,0.9104627047114684,0.0010900647538215624,0.08730154625798342,0.08966138019465698,-0.0023598339366735638,0.0023598339366735638,False,False,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,16,9f35db3dd17c41e4875c2f54bd71fc29,0.8536014943553505,0.8518384117940369,0.0017630825613136336,0.21718127160149547,0.22136273569569195,-0.00418146409419648,0.00418146409419648,False,False,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,17,8da854b2bced46f7a59f39a4d42bbfd2,0.8533837220347967,0.8517482838054288,0.0016354382293679581,0.20690760206719422,0.21102357032268665,-0.00411596825549243,0.00411596825549243,False,False,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,18,1e46c82d6a804cf1aaa9d2d6b5b5ef27,0.8089009891570951,0.8086436537250057,0.00025733543208938947,0.21834333555321175,0.2214631250841646,-0.003119789530952849,0.003119789530952849,False,False,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,19,029f10e7436740a0a04feab4ab3aeddc,0.7355858692869883,0.7354266524584555,0.0001592168285328155,0.26976024313055563,0.2718194075761276,-0.0020591644455719704,0.0020591644455719704,False,False,,
true:fixed,f5c0c1968ef0486cb3183e521841352f,20,d364275322c4483fbf86df22f0e7a315,0.7861607338722176,0.7859506917655541,0.00021004210666353273,0.2311120832648515,0.23402047948069277,-0.002908396215841269,0.002908396215841269,False,False,,
true:fixed,e561b60694dc4514b6dddcfc5a5b6a90,0,c71884fb34d046258c12cf018513d8cc,0.9999999999999216,0.9999999999999216,0.0,0.0,0.0,0.0,0.0,False,False,,
true:fixed,e561b60694dc4514b6dddcfc5a5b6a90,1,ee7d01fd902d4185a54112e1f1210e41,0.9929797884724012,0.9927620273069132,0.00021776116548799518,0.006890239694543431,0.007586102840749567,-0.0006958631462061363,0.0006958631462061363,False,False,,
true:fixed,e561b60694dc4514b6dddcfc5a5b6a90,2,df7d0426da5346deae21136ea3cba58b,0.9482660953133769,0.9479905575611135,0.0002755377522634106,0.057113329095652615,0.05816127068577268,-0.0010479415901200675,0.0010479415901200675,False,False,,
true:fixed,e561b60694dc4514b6dddcfc5a5b6a90,3,ba7fb622e77447f6aa58ab1fff9ed0cf,0.9061619859169212,0.9059510322071619,0.0002109537097593206,0.10906491270049358,0.10997142429460548,-0.0009065115941118973,0.0009065115941118973,False,False,,
true:fixed,e561b60694dc4514b6dddcfc5a5b6a90,4,5087c0b3f84741178f42d668fbdf506f,0.9122759550704437,0.9123730325360749,-9.707746563125674e-05,0.08786062431912493,0.08774451638027776,0.00011610793884717086,-0.00011610793884717086,False,False,,
true:fixed,e561b60694dc4514b6dddcfc5a5b6a90,5,13055b928600455db08cf9ae57d8d4c7,0.9087327502530191,0.9085749844974368,0.00015776575558235084,0.08898859624916569,0.08916674585137008,-0.00017814960220438603,0.00017814960220438603,False,False,,
true:fixed,e561b60694dc4514b6dddcfc5a5b6a90,6,220b431fd37e436f98aa1c868eee5828,0.8733750410886947,0.8738831370786906,-0.0005080959899959048,0.13045755279933383,0.1303076196774325,0.00014993312190131336,-0.00014993312190131336,False,False,,
true:fixed,e561b60694dc4514b6dddcfc5a5b6a90,7,4abbc508bffb4f9b957a8ad2457db2e2,0.8405199824156864,0.8412029303929953,-0.0006829479773089453,0.17064226404413352,0.17016958943991328,0.00047267460422023566,-0.00047267460422023566,False,False,,
true:fixed,e561b60694dc4514b6dddcfc5a5b6a90,8,103914217786464998f1e48a2c20cef0,0.8178408001043123,0.8182140531513032,-0.0003732530469909845,0.18932388515214882,0.18878670883185705,0.0005371763202917657,-0.0005371763202917657,False,False,,
true:fixed,e561b60694dc4514b6dddcfc5a5b6a90,9,9f35db3dd17c41e4875c2f54bd71fc29,0.7955258385910163,0.7955710055554059,-4.51669643896091e-05,0.21013452517968798,0.20963395545635996,0.0005005697233280149,-0.0005005697233280149,False,False,,
true:fixed,e561b60694dc4514b6dddcfc5a5b6a90,10,8da854b2bced46f7a59f39a4d42bbfd2,0.7918627509030882,0.7920494861263899,-0.0001867352233017039,0.21364832152670815,0.2130439993123813,0.0006043222143268523,-0.0006043222143268523,False,False,,
true:fixed,e561b60694dc4514b6dddcfc5a5b6a90,11,1e46c82d6a804cf1aaa9d2d6b5b5ef27,0.7880964155122406,0.7883607948744525,-0.0002643793622119084,0.21765560852316526,0.21719658749994863,0.00045902102321662697,-0.00045902102321662697,False,False,,
true:fixed,e561b60694dc4514b6dddcfc5a5b6a90,12,029f10e7436740a0a04feab4ab3aeddc,0.7842743623367749,0.7846199306471061,-0.00034556831033116797,0.2209765855126563,0.22050874283844435,0.00046784267421196013,-0.00046784267421196013,False,False,,
true:fixed,e561b60694dc4514b6dddcfc5a5b6a90,13,d364275322c4483fbf86df22f0e7a315,0.7807056369346133,0.7810759667184545,-0.00037032978384121673,0.22360761200518767,0.22308350253836512,0.0005241094668225477,-0.0005241094668225477,False,False,,
true:fixed,e561b60694dc4514b6dddcfc5a5b6a90,14,c98b06812964464093b23c3734532d06,0.7768288826897117,0.7773735269018356,-0.000544644212123857,0.22703628291955327,0.22612331222630117,0.0009129706932521076,-0.0009129706932521076,False,False,,
true:fixed,e561b60694dc4514b6dddcfc5a5b6a90,15,12f431b160be4858a51cced6955c37bd,0.7728558990988432,0.7734471884769819,-0.0005912893781386819,0.23070021921822123,0.22976786921421452,0.0009323500040067101,-0.0009323500040067101,False,False,,
true:fixed,c283b224a9984736bff67a2f347866fa,0,fdddd75ee1d94f14a09991988dab8b3e,0.9999999999999281,0.9999999999999281,0.0,0.0,0.0,0.0,0.0,False,False,,
true:fixed,c283b224a9984736bff67a2f347866fa,1,53121f39e1a0434d8431777a05de3eec,0.46438262450702017,0.46433152435950814,5.110014751202874e-05,1.2433742314335718,1.2436037190999203,-0.00022948766634844908,0.00022948766634844908,False,False,,
true:fixed,c283b224a9984736bff67a2f347866fa,2,872aeb79742f4cd5b6e069c36b007ace,0.20911738830053092,0.20911084202323135,6.546277299568359e-06,2.151456943023122,2.1515731356091172,-0.0001161925859953783,0.0001161925859953783,False,False,,
true:fixed,c283b224a9984736bff67a2f347866fa,3,d2e315d29ed4468f802bf6ccfdbe6852,0.057105577677705195,0.05712170347006817,-1.6125792362972624e-05,3.6073997632538486,3.6072716348059424,0.00012812844790621725,-0.00012812844790621725,False,False,,
true:fixed,c283b224a9984736bff67a2f347866fa,4,79a411ec3dc943bf94886ad9e539481d,0.0,0.0,0.0,8.296431672347351,8.296012379097983,0.00041929324936873513,-0.00041929324936873513,False,False,,
true:fixed,c283b224a9984736bff67a2f347866fa,5,9181fe90f31b4740b36969e383506d40,0.0,0.0,0.0,11.72454736141557,11.724030803308697,0.0005165581068737879,-0.0005165581068737879,False,False,,
true:fixed,c283b224a9984736bff67a2f347866fa,6,139d5e756c1f461ba1f0c6ec46968e43,0.0,0.0,0.0,16.265133684189202,16.265220556778797,-8.687258959483302e-05,8.687258959483302e-05,False,False,,
true:fixed,c283b224a9984736bff67a2f347866fa,7,21912d2aad7f45c98a54fad3bbea311f,0.0,0.0,0.0,20.80641368185936,20.807310736532024,-0.0008970546726629891,0.0008970546726629891,False,False,,
true:fixed,c283b224a9984736bff67a2f347866fa,8,c4a4d1b455434dba879d5dcd1cc378d6,0.0,0.0,0.0,25.763961987791422,25.762958264343784,0.0010037234476385493,-0.0010037234476385493,False,False,,
true:fixed,c283b224a9984736bff67a2f347866fa,9,e3bdfba683484a1ea09b7bb86e6be648,0.0,0.0,0.0,30.720245370406552,30.719229415330787,0.0010159550757649072,-0.0010159550757649072,False,False,,
